x-axis,1,2
second,Volt,Volt
-24.60000E-06,+430.00000000000E+00,+16.28125000000E+00
-24.55000E-06,+430.00000000000E+00,+16.21875000000E+00
-24.50000E-06,+426.87500000000E+00,+16.28125000000E+00
-24.45000E-06,+426.87500000000E+00,+16.25000000000E+00
-24.40000E-06,+430.00000000000E+00,+16.25000000000E+00
-24.35000E-06,+430.00000000000E+00,+16.21875000000E+00
-24.30000E-06,+430.00000000000E+00,+16.21875000000E+00
-24.25000E-06,+426.87500000000E+00,+16.21875000000E+00
-24.20000E-06,+426.87500000000E+00,+16.21875000000E+00
-24.15000E-06,+426.87500000000E+00,+16.21875000000E+00
-24.10000E-06,+430.00000000000E+00,+16.21875000000E+00
-24.05000E-06,+430.00000000000E+00,+16.21875000000E+00
-24.00000E-06,+430.00000000000E+00,+16.21875000000E+00
-23.95000E-06,+426.87500000000E+00,+16.25000000000E+00
-23.90000E-06,+426.87500000000E+00,+16.25000000000E+00
-23.85000E-06,+426.87500000000E+00,+16.21875000000E+00
-23.80000E-06,+426.87500000000E+00,+16.21875000000E+00
-23.75000E-06,+426.87500000000E+00,+16.25000000000E+00
-23.70000E-06,+426.87500000000E+00,+16.25000000000E+00
-23.65000E-06,+426.87500000000E+00,+16.18750000000E+00
-23.60000E-06,+426.87500000000E+00,+16.21875000000E+00
-23.55000E-06,+426.87500000000E+00,+16.21875000000E+00
-23.50000E-06,+423.75000000000E+00,+16.18750000000E+00
-23.45000E-06,+426.87500000000E+00,+16.15625000000E+00
-23.40000E-06,+426.87500000000E+00,+16.21875000000E+00
-23.35000E-06,+426.87500000000E+00,+16.21875000000E+00
-23.30000E-06,+426.87500000000E+00,+16.25000000000E+00
-23.25000E-06,+426.87500000000E+00,+16.18750000000E+00
-23.20000E-06,+426.87500000000E+00,+16.15625000000E+00
-23.15000E-06,+430.00000000000E+00,+16.21875000000E+00
-23.10000E-06,+430.00000000000E+00,+16.21875000000E+00
-23.05000E-06,+426.87500000000E+00,+16.18750000000E+00
-23.00000E-06,+426.87500000000E+00,+16.18750000000E+00
-22.95000E-06,+426.87500000000E+00,+16.18750000000E+00
-22.90000E-06,+423.75000000000E+00,+16.15625000000E+00
-22.85000E-06,+426.87500000000E+00,+16.18750000000E+00
-22.80000E-06,+429.99999999999E+00,+16.18750000000E+00
-22.75000E-06,+423.75000000000E+00,+16.18750000000E+00
-22.70000E-06,+426.87500000000E+00,+16.21875000000E+00
-22.65000E-06,+423.75000000000E+00,+16.18750000000E+00
-22.60000E-06,+426.87500000000E+00,+16.18750000000E+00
